element_sig_pattern,tag_name,vr,private_disposition
"(2005,Philips MR Imaging DD 001"",23)",Number of Slabs,SS,k
"(2005,PHILIPS MR IMAGING DD 001"",23)",Number of Slabs,SS,k
"(2005,Philips MR Imaging DD 001"",25)",Number of Volumes,OB,k
"(2005,Philips MR Imaging DD 001"",25)",Number of Volumes,SS,k
"(2005,PHILIPS MR IMAGING DD 001"",25)",Number of Volumes,SS,k
"(2005,Philips MR Imaging DD 001"",26)",Over Sampling Phase,CS,k
"(2005,Philips MR Imaging DD 001"",26)",Over Sampling Phase,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",26)",Over Sampling Phase,CS,k
"(2005,Philips MR Imaging DD 001"",27)",Package Mode,CS,k
"(2005,Philips MR Imaging DD 001"",27)",Package Mode,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",27)",Package Mode,CS,k
"(2005,Philips MR Imaging DD 001"",28)",Partial Fourier Frequency,CS,k
"(2005,Philips MR Imaging DD 001"",28)",Partial Fourier Frequency,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",28)",Partial Fourier Frequency,CS,k
"(2005,Philips MR Imaging DD 001"",29)",Partial Fourier Phase,CS,k
"(2005,Philips MR Imaging DD 001"",29)",Partial Fourier Phase,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",29)",PartialFourierPhase,CS,k
"(2005,Philips MR Imaging DD 001"",2a)",Patient Reference ID,IS,d
"(2005,Philips MR Imaging DD 001"",2a)",Patient Reference ID,OB,d
"(2005,PHILIPS MR IMAGING DD 001"",2a)",Patient Reference ID,IS,d
"(2005,Philips MR Imaging DD 001"",2b)",Percent Scan Complete,OB,k
"(2005,Philips MR Imaging DD 001"",2b)",Percent Scan Complete,SS,k
"(2005,PHILIPS MR IMAGING DD 001"",2b)",Percent Scan Complete,SS,k
"(2005,Philips MR Imaging DD 001"",2c)",Phase Encode Reordering,CS,k
"(2005,Philips MR Imaging DD 001"",2c)",Phase Encode Reordering,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",2c)",Phase Encode Reordering,CS,k
"(2005,Philips MR Imaging DD 001"",2d)",Number Of Stack Slices,IS,k
"(2005,Philips MR Imaging DD 001"",2d)",Number Of Stack Slices,OB,k
"(2005,Philips MR Imaging DD 001"",2d)",Number Of Stack Slices,SS,k
"(2005,PHILIPS MR IMAGING DD 001"",2d)",NumberOfStackSlices,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",2d)",NumberOfStackSlices,SS,k
"(2005,Philips MR Imaging DD 001"",2e)",PPG PPU Gating,CS,k
"(2005,Philips MR Imaging DD 001"",2e)",PPG PPU Gating,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",2e)",PPG PPU Gating,CS,k
"(2005,Philips MR Imaging DD 001"",2f)",Spatial Presaturation,CS,k
"(2005,Philips MR Imaging DD 001"",2f)",Spatial Presaturation,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",2f)",Spatial Presaturation,CS,k
"(2005,Philips MR Imaging DD 001"",30)",Repetition Time,FL,k
"(2005,Philips MR Imaging DD 001"",30)",Repetition Time,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",30)",Repetition Time,FL,k
"(2005,Philips MR Imaging DD 001"",31)",Respiratory Gating,CS,k
"(2005,Philips MR Imaging DD 001"",31)",Respiratory Gating,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",31)",Respiratory Gating,CS,k
"(2005,Philips MR Imaging DD 001"",32)",Stack Radial Angle,CS,k
"(2005,Philips MR Imaging DD 001"",32)",Stack Radial Angle,UN,d
"(2005,PHILIPS MR IMAGING DD 001"",32)",StackRadialAngle,CS,k
"(2005,Philips MR Imaging DD 001"",33)",Acquisition Duration,CS,k
"(2005,Philips MR Imaging DD 001"",33)",Acquisition Duration,FL,k
"(2005,Philips MR Imaging DD 001"",33)",Acquisition Duration,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",33)",StackRadialAxis,CS,k
"(2005,PHILIPS MR IMAGING DD 001"",33)",StackRadialAxis,FL,k
"(2005,Philips MR Imaging DD 001"",34)",Segmented K Space,CS,k
"(2005,Philips MR Imaging DD 001"",34)",Segmented K Space,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",34)",Segmented KSpace,CS,k
"(2005,Philips MR Imaging DD 001"",35)",Unknown,CS,d
"(2005,Philips MR Imaging DD 001"",35)",Unknown,OB,d
"(2005,Philips MR Imaging DD 001"",35)",Unknown,SS,d
"(2005,PHILIPS MR IMAGING DD 001"",35)",StackSliceNumber,CS,k
"(2005,PHILIPS MR IMAGING DD 001"",35)",StackSliceNumber,SS,k
"(2005,Philips MR Imaging DD 001"",36)",Stack Type,CS,k
"(2005,Philips MR Imaging DD 001"",36)",Stack Type,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",36)",StackType,CS,k
"(2005,Philips MR Imaging DD 001"",37)",Is Spectro,CS,k
"(2005,Philips MR Imaging DD 001"",37)",Is Spectro,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",37)",Is Spectro,CS,k
"(2005,Philips MR Imaging DD 001"",38)",Spoiled,CS,k
"(2005,Philips MR Imaging DD 001"",38)",Spoiled,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",38)",Spoiled,CS,k
"(2005,Philips MR Imaging DD 001"",39)",Steady State,CS,k
"(2005,Philips MR Imaging DD 001"",39)",Steady State,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",39)",Steady State,CS,k
"(2005,Philips MR Imaging DD 001"",3a)",Sub Anatomy,SH,k
"(2005,Philips MR Imaging DD 001"",3a)",Sub Anatomy,UN,d
"(2005,PHILIPS MR IMAGING DD 001"",3a)",Sub Anatomy,SH,k
"(2005,Philips MR Imaging DD 001"",3b)",Time Reversed Steady State,CS,k
"(2005,Philips MR Imaging DD 001"",3b)",Time Reversed Steady State,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",3b)",Time Reversed Steady State,CS,k
"(2005,Philips MR Imaging DD 001"",3c)",Tilt Optimized Nonsaturated Excitation,CS,k
"(2005,Philips MR Imaging DD 001"",3c)",Tilt Optimized Nonsaturated Excitation,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",3c)",Tilt Optimized Nonsaturated Excitation,CS,k
"(2005,Philips MR Imaging DD 001"",3d)",Number of RR Interval Ranges,OB,k
"(2005,Philips MR Imaging DD 001"",3d)",Number of RR Interval Ranges,SS,k
"(2005,PHILIPS MR IMAGING DD 001"",3d)",Number of RR Interval Ranges,SS,k
"(2005,Philips MR Imaging DD 001"",3e)",RR Intervals Distribution,OB,k
"(2005,Philips MR Imaging DD 001"",3e)",RR Intervals Distribution,SL,k
"(2005,PHILIPS MR IMAGING DD 001"",3e)",RR Intervals Distribution,SL,k
"(2005,Philips MR Imaging DD 001"",5f)",Unknown,CS,d
"(2005,Philips MR Imaging DD 001"",5f)",Unknown,OB,d
"(2005,Philips MR Imaging DD 001"",5f)",Unknown,SQ,d
"(2005,PHILIPS MR IMAGING DD 001"",5f)",StackSequence,CS,k
"(2005,PHILIPS MR IMAGING DD 001"",5f)",StackSequence,SQ,k
"(2005,Philips MR Imaging DD 001"",60)",Study Sequence Number,IS,k
"(2005,Philips MR Imaging DD 001"",60)",Study Sequence Number,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",60)",Study Sequence Number,IS,k
"(2005,Philips MR Imaging DD 001"",61)",Prepulse Type,CS,k
"(2005,Philips MR Imaging DD 001"",61)",Prepulse Type,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",61)",Prepulse Type,CS,k
"(2005,Philips MR Imaging DD 001"",63)",fMRI Status Indication,OB,k
"(2005,Philips MR Imaging DD 001"",63)",fMRI Status Indication,SS,k
"(2005,PHILIPS MR IMAGING DD 001"",63)",fMRI Status Indication,SS,k
"(2005,Philips MR Imaging DD 001"",6e)",Scanning Sequence,CS,k
"(2005,Philips MR Imaging DD 001"",6e)",Scanning Sequence,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",6e)",Scanning Sequence,CS,k
"(2005,Philips MR Imaging DD 001"",6f)",Acquisition Type,CS,k
"(2005,Philips MR Imaging DD 001"",6f)",Acquisition Type,OB,k
"(2005,PHILIPS MR IMAGING DD 001"",6f)",Acquisition Type,CS,k
"(2005,Philips MR Imaging DD 001"",70)",Hardcopy Protocol EasyVision,LO,k
"(2005,Philips MR Imaging DD 001"",70)",Hardcopy Protocol EasyVision,UN,d
"(2005,PHILIPS MR IMAGING DD 001"",70)",Hardcopy Protocol EasyVision,LO,d
"(2005,Philips MR Imaging DD 001"",80)",Series PlanScan,,k
"(2005,Philips MR Imaging DD 001"",80)",Series PlanScan,OB,k
"(2005,Philips MR Imaging DD 001"",80)",Series PlanScan,SQ,k
"(2005,Philips MR Imaging DD 001"",80)",Series PlanScan,UN,d
"(2005,PHILIPS MR IMAGING DD 001"",80)",Series PlanScan,SQ,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](0008,1150)",Series PlanScan:Referenced SOP Class UID,UI,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](0008,1155)",Series PlanScan:Referenced SOP Instance UID,UI,h
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",3f)",Series PlanScan:PlanScan Acquisition Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",3f)",Series PlanScan:PlanScan Acquisition Number,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",3f)",Series PlanScan:PlanScan Acquisition Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",40)",Series PlanScan:PlanScan Survey Chemical Shift Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",40)",Series PlanScan:PlanScan Survey Chemical Shift Number,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",40)",Series PlanScan:Unknown,SL,d
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",41)",Series PlanScan:PlanScan Survey Dynamic Scan Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",41)",Series PlanScan:PlanScan Survey Dynamic Scan Number,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",41)",Series PlanScan:Unknown,SL,d
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",42)",Series PlanScan:PlanScan Survey Echo Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",42)",Series PlanScan:PlanScan Survey Echo Number,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",42)",Series PlanScan:Unknown,SL,d
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",43)",Series PlanScan:PlanScan Survey Image Type,CS,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",43)",Series PlanScan:PlanScan Survey Image Type,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",43)",Series PlanScan:Unknown,CS,d
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",44)",Series PlanScan:PlanScan Survey Phase Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",44)",Series PlanScan:PlanScan Survey Phase Number,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",44)",Series PlanScan:Unknown,SL,d
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",45)",Series PlanScan:PlanScan Survey Reconstruction Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",45)",Series PlanScan:PlanScan Survey Reconstruction Number,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",45)",Series PlanScan:Unknown,SL,d
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",46)",Series PlanScan:PlanScan Survey Scanning Sequence,CS,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",46)",Series PlanScan:PlanScan Survey Scanning Sequence,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",46)",Series PlanScan:Unknown,CS,d
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",47)",Series PlanScan:PlanScan Survey Slice Number,SL,k
"(2005,Philips MR Imaging DD 001"",80)[<0>](2005,""Philips MR Imaging DD 001"",47)",Series PlanScan:PlanScan Survey Slice Number,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",80)[<0>](2005,""PHILIPS MR IMAGING DD 001"",47)",Series PlanScan:Unknown,SL,d
"(2005,Philips MR Imaging DD 001"",81)",Stack View Axis,CS,k
"(2005,Philips MR Imaging DD 001"",81)",Stack View Axis,UN,d
"(2005,Philips MR Imaging DD 001"",83)",Unknown,,d
"(2005,Philips MR Imaging DD 001"",83)",Unknown,OB,d
"(2005,Philips MR Imaging DD 001"",83)",Unknown,SQ,d
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",4e)",Unknown:Slab FOV RL,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",4f)",Unknown:Slab Offcentre AP,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",50)",Unknown:Slab Offcentre FH,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",51)",Unknown:Slab Offcentre RL,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",52)",Unknown:Slab Type,CS,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",53)",Unknown:Slab View Axis,CS,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",69)",Unknown:Slab Angulation AP,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",6a)",Unknown:Slab Angulation FH,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",6b)",Unknown:Slab Angulation RL,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",6c)",Unknown:Slab FOV AP,FL,na
"(2005,Philips MR Imaging DD 001"",83)[<0>](2005,""Philips MR Imaging DD 001"",6d)",Unknown:Slab FOV FH,FL,na
"(2005,Philips MR Imaging DD 001"",84)",Series Reference,,k
"(2005,Philips MR Imaging DD 001"",84)",Series Reference,OB,k
"(2005,Philips MR Imaging DD 001"",84)",Series Reference,SQ,k
"(2005,Philips MR Imaging DD 001"",84)",Series Reference,UN,d
"(2005,PHILIPS MR IMAGING DD 001"",84)",Series Reference,SQ,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",48)",Series Reference:Referenced Acquisition Number,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",48)",Series Reference:Referenced Acquisition Number,IS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",49)",Series Reference:Referenced Chemical Shift Number,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",49)",Series Reference:Referenced Chemical Shift Number,IS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",4a)",Series Reference:Referenced Dynamic Scan Number,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",4a)",Series Reference:Referenced Dynamic Scan Number,IS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",4b)",Series Reference:Referenced Echo Number,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",4b)",Series Reference:Referenced Echo Number,IS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",4c)",Series Reference:Referenced Entity,CS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",4c)",Series Reference:Referenced Entity,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",4c)",Series Reference:Referenced Entity,CS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",4d)",Series Reference:Referenced Image Type,CS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",4d)",Series Reference:Referenced Image Type,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",4d)",Series Reference:Referenced Image Type,CS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",64)",Series Reference:Reference Phase Number,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",64)",Series Reference:Reference Phase Number,IS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",65)",Series Reference:Reference Reconstruction Number,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",65)",Series Reference:Reference Reconstruction Number,IS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",66)",Series Reference:Reference Scanning Sequence,CS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",66)",Series Reference:Reference Scanning Sequence,UN,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",66)",Series Reference:Reference Scanning Sequence,CS,d
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",67)",Series Reference:Reference Slice Number,IS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",67)",Series Reference:Reference Slice Number,IS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 001"",68)",Series Reference:Reference Type,CS,k
"(2005,PHILIPS MR IMAGING DD 001"",84)[<0>](2005,""PHILIPS MR IMAGING DD 001"",68)",Series Reference:Reference Type,CS,k
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 005"",36)",Series Reference:Referenced Series Instance UID,UI,h
"(2005,Philips MR Imaging DD 001"",84)[<0>](2005,""Philips MR Imaging DD 005"",36)",Series Reference:Referenced Series Instance UID,UN,h
"(2005,Philips MR Imaging DD 001"",85)",Series Volume,,k
"(2005,Philips MR Imaging DD 001"",85)",Series Volume,OB,k
"(2005,Philips MR Imaging DD 001"",85)",Series Volume,SQ,k
"(2005,Philips MR Imaging DD 001"",85)",Series Volume,UN,d
"(2005,PHILIPS MR IMAGING DD 001"",85)",Series Volume,SQ,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",54)",Series Volume:Volume Angulation AP,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",54)",Series Volume:Volume Angulation AP,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",55)",Series Volume:Volume Angulation FH,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",55)",Series Volume:Volume Angulation FH,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",56)",Series Volume:Volume Angulation RL,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",56)",Series Volume:Volume Angulation RL,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",57)",Series Volume:Volume FOV AP,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",57)",Series Volume:Volume FOV AP,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",58)",Series Volume:Volume FOV FH,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",58)",Series Volume:Volume FOV FH,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",59)",Series Volume:Volume FOV RL,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",59)",Series Volume:Volume FOV RL,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",5a)",Series Volume:Volume Offcentre AP,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",5a)",Series Volume:Volume Offcentre AP,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",5b)",Series Volume:Volume Offcentre FH,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",5b)",Series Volume:Volume Offcentre FH,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",5c)",Series Volume:Volume Offcentre RL,FL,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",5c)",Series Volume:Volume Offcentre RL,FL,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",5d)",Series Volume:Volume Type,CS,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",5d)",Series Volume:Volume Type,CS,k
"(2005,Philips MR Imaging DD 001"",85)[<0>](2005,""Philips MR Imaging DD 001"",5e)",Series Volume:Volume View Axis,CS,k
"(2005,PHILIPS MR IMAGING DD 001"",85)[<0>](2005,""PHILIPS MR IMAGING DD 001"",5e)",Series Volume:Volume View Axis,CS,k
"(2005,Philips MR Imaging DD 001"",86)",Number of Geometry,OB,k
"(2005,Philips MR Imaging DD 001"",86)",Number of Geometry,SS,k
